OBJECTID,ID,risk,predict_risk
2656,48333,0,0
2657,48335,0,0
2658,48337,0,0
2659,48339,0,0
2660,48341,0,0
2661,48343,0,0
2662,48345,1,1
2663,48347,0,0
2664,48349,0,0
2665,48351,0,0
2666,48353,0,0
2667,48355,-1,-1
2668,48357,0,0
2669,48359,0,0
2670,48361,0,0
2671,48363,0,0
2672,48365,0,0
2673,48367,0,0
2674,48369,-1,-1
2675,48371,0,0
2676,48373,0,0
2677,48375,0,0
2678,48377,0,0
2679,48379,0,0
2680,48381,0,0
2681,48383,0,0
2682,48385,0,0
2683,48387,0,0
2684,48389,-1,-1
2685,48391,0,0
2686,48393,0,0
2687,48395,-1,-1
2688,48397,0,0
2689,48399,0,0
2690,48401,0,0
2691,48403,0,0
2692,48405,0,0
2693,48407,0,0
2694,48409,-1,-1
2695,48411,0,0
2696,48413,1,0
2697,48415,0,0
2698,48417,0,0
2699,48419,0,0
2700,48421,-1,-1
2701,48423,0,0
2702,48425,0,0
2703,48427,0,0
2704,48429,0,0
2705,48431,1,1
2706,48433,0,0
2707,48435,1,0
2708,48437,-1,-1
2709,48439,-1,-1
2710,48441,0,0
2711,48443,0,-1
2712,48445,-1,-1
2713,48447,0,0
2714,48449,0,0
2715,48451,0,0
2716,48453,0,0
2717,48455,0,0
2718,48457,0,0
2719,48459,1,0
2720,48461,0,0
2721,48463,0,0
2722,48465,0,0
2723,48467,0,0
2724,48469,0,0
2725,48471,0,0
2726,48473,0,0
2727,48475,0,0
2728,48477,0,-1
2729,48479,0,-1
2730,48481,-1,-1
2731,48483,0,0
2732,48485,0,0
2733,48487,0,0
2734,48489,-1,-1
2735,48491,0,0
2736,48493,0,0
2737,48495,0,0
2738,48497,0,0
2739,48499,0,0
2740,48501,0,0
2741,48503,0,0
2742,48505,0,0
2743,48507,0,0
2744,49001,1,1
2745,49003,0,0
2746,49005,0,0
2747,49007,0,0
2748,49009,0,0
2749,49011,0,0
2750,49013,0,0
2751,49015,0,0
2752,49017,0,0
2753,49019,0,0
2754,49021,1,1
2755,49023,0,0
2756,49025,0,0
2757,49027,0,0
2758,49029,0,1
2759,49031,0,0
2760,49033,0,0
2761,49035,0,0
2762,49037,0,0
2763,49039,0,0
2764,49041,0,0
2765,49043,0,0
2766,49045,0,0
2767,49047,0,0
2768,49049,0,1
2769,49051,0,0
2770,49053,1,1
2771,49055,0,0
2772,49057,0,0
2773,50001,-1,-1
2774,50003,0,-1
2775,50005,-1,-1
2776,50007,-1,-1
2777,50009,-1,-1
2778,50011,-1,-1
2779,50013,-1,-1
2780,50015,-1,-1
2781,50017,-1,-1
2782,50019,-1,-1
2783,50021,0,-1
2784,50023,-1,-1
2785,50025,-1,-1
2786,50027,-1,-1
2787,51001,0,0
2788,51003,0,0
2789,51005,0,-1
2790,51007,0,0
2791,51009,0,0
2792,51011,0,0
2793,51013,-1,-1
2794,51015,0,0
2795,51017,0,-1
2796,51019,0,0
2797,51021,0,-1
2798,51023,0,0
2799,51025,0,0
2800,51027,0,0
2801,51029,0,-1
2802,51031,0,0
2803,51033,0,0
2804,51035,0,0
2805,51036,0,-1
2806,51037,0,0
2807,51041,0,-1
2808,51043,0,0
2809,51045,0,0
2810,51047,0,0
2811,51049,0,-1
2812,51051,0,0
2813,51053,0,0
2814,51057,0,0
2815,51059,-1,-1
2816,51061,0,0
2817,51063,0,-1
2818,51065,0,-1
2819,51067,0,0
2820,51069,0,0
2821,51071,0,-1
2822,51073,0,0
2823,51075,0,-1
2824,51077,0,0
2825,51079,0,0
2826,51081,0,0
2827,51083,0,0
2828,51085,0,-1
2829,51087,-1,-1
2830,51089,0,0
2831,51091,0,-1
2832,51093,-1,0
2833,51095,0,0
2834,51097,0,0
2835,51099,0,-1
2836,51101,0,0
2837,51103,0,0
2838,51105,0,0
2839,51107,-1,-1
2840,51109,0,0
2841,51111,0,0
2842,51113,0,0
2843,51115,0,0
2844,51117,0,0
2845,51119,0,0
2846,51121,0,-1
2847,51125,0,0
2848,51127,0,-1
2849,51131,-1,0
2850,51133,-1,0
2851,51135,0,0
2852,51137,0,0
2853,51139,0,0
2854,51141,0,0
2855,51143,0,0
2856,51145,0,-1
2857,51147,0,0
2858,51149,0,-1
2859,51153,-1,-1
2860,51155,-1,-1
2861,51157,0,0
2862,51159,0,0
2863,51161,0,0
2864,51163,0,0
2865,51165,0,0
2866,51167,0,0
2867,51169,0,0
2868,51171,0,0
2869,51173,-1,-1
2870,51175,0,0
2871,51177,0,-1
2872,51179,0,-1
2873,51181,0,0
2874,51183,0,0
2875,51185,0,0
2876,51187,0,0
2877,51191,-1,-1
2878,51193,-1,0
2879,51195,0,0
2880,51197,-1,-1
2881,51199,0,0
2882,51510,-1,-1
2883,51520,-1,-1
2884,51530,-1,-1
2885,51540,-1,-1
2886,51550,-1,-1
2887,51570,-1,-1
2888,51580,-1,-1
2889,51590,-1,0
2890,51595,-1,-1
2891,51600,-1,-1
2892,51610,-1,-1
2893,51620,-1,0
2894,51630,-1,-1
2895,51640,-1,0
2896,51650,-1,-1
2897,51660,-1,-1
2898,51670,-1,-1
2899,51678,-1,-1
2900,51680,-1,-1
2901,51683,-1,-1
2902,51685,-1,-1
2903,51690,-1,-1
2904,51700,-1,-1
2905,51710,-1,-1
2906,51720,-1,0
2907,51730,-1,0
2908,51735,0,0
2909,51740,-1,-1
2910,51750,-1,-1
2911,51760,-1,-1
2912,51770,-1,-1
2913,51775,-1,-1
2914,51790,-1,0
2915,51800,0,0
2916,51810,-1,-1
2917,51820,-1,-1
2918,51830,-1,-1
2919,51840,-1,-1
2920,53001,-1,0
2921,53003,0,0
2922,53005,0,0
2923,53007,0,0
2924,53009,0,0
2925,53011,0,0
2926,53013,0,0
2927,53015,0,0
2928,53017,0,0
2929,53019,1,1
2930,53021,-1,0
2931,53023,0,0
2932,53025,-1,0
2933,53027,0,-1
2934,53029,0,0
2935,53031,0,0
2936,53033,0,-1
2937,53035,0,-1
2938,53037,1,0
2939,53039,0,0
2940,53041,0,0
2941,53043,0,0
2942,53045,0,0
2943,53047,0,0
2944,53049,0,-1
2945,53051,0,1
2946,53053,0,0
2947,53055,-1,-1
2948,53057,0,0
2949,53059,0,0
2950,53061,0,0
2951,53063,0,0
2952,53065,0,0
2953,53067,0,0
2954,53069,0,0
2955,53071,-1,0
2956,53073,0,0
2957,53075,-1,-1
2958,53077,0,0
2959,54001,0,-1
2960,54003,0,0
2961,54005,0,0
2962,54007,0,-1
2963,54009,-1,-1
2964,54011,0,0
2965,54013,0,-1
2966,54015,0,0
2967,54017,0,-1
2968,54019,0,0
2969,54021,0,-1
2970,54023,0,0
2971,54025,0,0
2972,54027,0,0
2973,54029,-1,-1
2974,54031,0,0
2975,54033,-1,-1
2976,54035,0,-1
2977,54037,0,0
2978,54039,0,0
2979,54041,0,-1
2980,54043,0,0
2981,54045,0,0
2982,54047,0,0
2983,54049,-1,-1
2984,54051,-1,-1
2985,54053,0,0
2986,54055,0,0
2987,54057,0,0
2988,54059,0,0
2989,54061,-1,-1
2990,54063,0,0
2991,54065,0,0
2992,54067,0,0
2993,54069,-1,-1
2994,54071,0,0
2995,54073,-1,-1
2996,54075,-1,-1
2997,54077,0,-1
2998,54079,0,0
2999,54081,0,0
3000,54083,-1,-1
3001,54085,0,-1
3002,54087,0,-1
3003,54089,0,0
3004,54091,0,-1
3005,54093,-1,-1
3006,54095,-1,-1
3007,54097,-1,-1
3008,54099,0,0
3009,54101,-1,-1
3010,54103,-1,-1
3011,54105,0,-1
3012,54107,-1,-1
3013,54109,0,0
3014,55001,0,0
3015,55003,0,0
3016,55005,-1,0
3017,55007,0,-1
3018,55009,-1,-1
3019,55011,-1,-1
3020,55013,0,0
3021,55015,-1,-1
3022,55017,-1,-1
3023,55019,-1,0
3024,55021,-1,0
3025,55023,-1,-1
3026,55025,-1,-1
3027,55027,-1,-1
3028,55029,-1,-1
3029,55031,0,0
3030,55033,-1,-1
3031,55035,-1,-1
3032,55037,0,0
3033,55039,-1,-1
3034,55041,0,0
3035,55043,-1,-1
3036,55045,-1,-1
3037,55047,0,0
3038,55049,-1,0
3039,55051,0,0
3040,55053,0,0
3041,55055,-1,-1
3042,55057,0,0
3043,55059,-1,-1
3044,55061,-1,-1
3045,55063,-1,-1
3046,55065,-1,-1
3047,55067,0,0
3048,55069,0,0
3049,55071,-1,-1
3050,55073,-1,0
3051,55075,0,0
3052,55077,0,0
3053,55078,0,0
3054,55079,-1,-1
3055,55081,0,0
3056,55083,0,0
3057,55085,0,0
3058,55087,-1,-1
3059,55089,-1,-1
3060,55091,-1,-1
3061,55093,-1,-1
3062,55095,-1,0
3063,55097,0,0
3064,55099,0,0
3065,55101,-1,-1
3066,55103,-1,0
3067,55105,-1,-1
3068,55107,0,0
3069,55109,-1,0
3070,55111,0,0
3071,55113,0,0
3072,55115,0,0
3073,55117,-1,-1
3074,55119,0,0
3075,55121,-1,-1
3076,55123,-1,-1
3077,55125,0,0
3078,55127,-1,-1
3079,55129,0,0
3080,55131,-1,-1
3081,55133,-1,-1
3082,55135,0,0
3083,55137,0,0
3084,55139,-1,-1
3085,55141,0,0
3086,56001,0,0
3087,56003,0,0
3088,56005,0,0
3089,56007,0,0
3090,56009,0,0
3091,56011,0,0
3092,56013,0,0
3093,56015,0,0
3094,56017,0,0
3095,56019,0,0
3096,56021,0,0
3097,56023,0,0
3098,56025,0,0
3099,56027,0,0
3100,56029,0,0
3101,56031,0,0
3102,56033,0,0
3103,56035,0,0
3104,56037,0,0
3105,56039,0,0
3106,56041,0,0
3107,56043,0,0
3108,56045,0,0
2620,48261,0,5
2624,48269,1,5
2640,48301,0,5
